! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
27.01050        83.00000
27.03182        78.00000
27.05315        91.00000
27.07448        86.00000
27.09581        72.00000
27.11714        71.00000
27.13846        85.00000
27.15979        86.00000
27.18112       100.00000
27.20245        88.00000
27.22378        78.00000
27.24510        72.00000
27.26643        74.00000
27.28776        83.00000
27.30909        85.00000
27.33042        75.00000
27.35174        85.00000
27.37307        89.00000
27.39440        91.00000
27.41573        77.00000
27.43706        80.00000
27.45838        79.00000
27.47971        69.00000
27.50104        72.00000
27.52237        63.00000
27.54370        65.00000
27.56502        77.00000
27.58635        83.00000
27.60768        94.00000
27.62901        92.00000
27.65034        83.00000
27.67167        70.00000
27.69299        71.00000
27.71432        83.00000
27.73565        69.00000
27.75698        82.00000
27.77831        84.00000
27.79963        72.00000
27.82096        74.00000
27.84229        76.00000
27.86362        76.00000
27.88494        69.00000
27.90627        69.00000
27.92760        72.00000
27.94893        70.00000
27.97026        72.00000
27.99158        65.00000
28.01291        69.00000
28.03424        66.00000
28.05557        63.00000
28.07690        65.00000
28.09822        69.00000
28.11955        73.00000
28.14088        58.00000
28.16221        72.00000
28.18354        75.00000
28.20486        63.00000
28.22619        87.00000
28.24752        87.00000
28.26885        66.00000
28.29018        61.00000
28.31150        74.00000
28.33283        72.00000
28.35416        81.00000
28.37549        69.00000
28.39682        89.00000
28.41814        78.00000
28.43947        53.00000
28.46080        69.00000
28.48213        62.00000
28.50346        68.00000
28.52478        66.00000
28.54611        66.00000
28.56744        73.00000
28.58877        75.00000
28.61010        61.00000
28.63142        54.00000
28.65275        70.00000
28.67408        63.00000
28.69541        76.00000
28.71674        66.00000
28.73806        60.00000
28.75939        72.00000
28.78072        80.00000
28.80205        61.00000
28.82338        61.00000
28.84470        57.00000
28.86603        60.00000
28.88736        56.00000
28.90869        70.00000
28.93002        71.00000
28.95134        68.00000
28.97267        67.00000
28.99400        67.00000
29.01533        68.00000
29.03666        73.00000
29.05799        59.00000
29.07931        81.00000
29.10064        60.00000
29.12197        77.00000
29.14330        67.00000
29.16463        73.00000
29.18595        62.00000
29.20728        72.00000
29.22861        68.00000
29.24994        56.00000
29.27127        57.00000
29.29259        57.00000
29.31392        61.00000
29.33525        71.00000
29.35658        56.00000
29.37790        69.00000
29.39923        53.00000
29.42056        59.00000
29.44189        62.00000
29.46322        75.00000
29.48454        59.00000
29.50587        48.00000
29.52720        64.00000
29.54853        58.00000
29.56986        58.00000
29.59118        74.00000
29.61251        60.00000
29.63384        47.00000
29.65517        62.00000
29.67650        50.00000
29.69782        86.00000
29.71915        64.00000
29.74048        64.00000
29.76181        69.00000
29.78314        70.00000
29.80446        69.00000
29.82579        56.00000
29.84712        70.00000
29.86845        65.00000
29.88978        60.00000
29.91110        55.00000
29.93243        69.00000
29.95376        63.00000
29.97509        60.00000
29.99642        71.00000
30.01774        73.00000
30.03907        73.00000
30.06040        79.00000
30.08173        71.00000
30.10306        65.00000
30.12438        65.00000
30.14571        63.00000
30.16704        49.00000
30.18837        70.00000
30.20970        66.00000
30.23102        59.00000
30.25235        68.00000
30.27368        74.00000
30.29501        69.00000
30.31634        62.00000
30.33766        54.00000
30.35899        76.00000
30.38032        47.00000
30.40165        72.00000
30.42298        70.00000
30.44430        59.00000
30.46563        68.00000
30.48696        66.00000
30.50829        65.00000
30.52962        85.00000
30.55095        79.00000
30.57227        66.00000
30.59360        70.00000
30.61493        69.00000
30.63626        77.00000
30.65759        71.00000
30.67891        86.00000
30.70024        68.00000
30.72157        75.00000
30.74290        63.00000
30.76423        86.00000
30.78555        67.00000
30.80688        73.00000
30.82821        73.00000
30.84954        79.00000
30.87086        68.00000
30.89219        70.00000
30.91352        77.00000
30.93485        74.00000
30.95618        75.00000
30.97750        93.00000
30.99883        79.00000
31.02016        77.00000
31.04149        67.00000
31.06282        84.00000
31.08414        81.00000
31.10547        83.00000
31.12680        79.00000
31.14813        94.00000
31.16946        93.00000
31.19078        93.00000
31.21211        82.00000
31.23344       106.00000
31.25477        94.00000
31.27610       110.00000
31.29742       128.00000
31.31875       117.00000
31.34008       102.00000
31.36141       104.00000
31.38274       159.00000
31.40406       113.00000
31.42539       136.00000
31.44672       133.00000
31.46805       142.00000
31.48938       156.00000
31.51070       170.00000
31.53203       159.00000
31.55336       166.00000
31.57469       201.00000
31.59602       181.00000
31.61734       221.00000
31.63867       219.00000
31.66000       196.00000
31.68133       206.00000
31.70266       262.00000
31.72398       249.00000
31.74531       271.00000
31.76664       286.00000
31.78797       270.00000
31.80930       281.00000
31.83062       306.00000
31.85195       276.00000
31.87328       263.00000
31.89461       236.00000
